1	1.4098
2	1.9338
3	2.3245
4	2.6344
5	2.8837
6	3.0925
7	3.2695
8	3.4223
9	3.5603
10	3.6740
11	3.7730
12	3.8550
13	3.9213
14	3.9779
15	4.0279
16	4.0694
17	4.1120
18	4.1524
19	4.1855
20	4.2123
21	4.2302
22	4.2429
23	4.2512
24	4.2619
25	4.2720
26	4.2802
27	4.2859
28	4.2926
29	4.3047
30	4.3139
31	4.3288
32	4.3454
33	4.3588
34	4.3685
35	4.3763
36	4.3826
37	4.3824
38	4.3843
39	4.3808
40	4.3809
41	4.3807
42	4.3798
43	4.3803
44	4.3785
45	4.3856
46	4.3917
47	4.4060
48	4.4143
49	4.4184
50	4.4262
51	4.4353
52	4.4475
53	4.4604
54	4.4754
55	4.4862
56	4.5021
57	4.5145
58	4.5316
59	4.5484
60	4.5634
61	4.5808
62	4.6061
63	4.6250
64	4.6473
65	4.6672
66	4.7018
67	4.7400
68	4.7748
69	4.8207
70	4.8653
71	4.9047
72	4.9775
73	5.0569
74	5.1369
75	5.2352
76	5.3545
77	5.5028
78	5.6892
