20	190000
25	240000
30	290000
35	340000
40	390000
45	440000
50	490000
55	540000
60	590000
65	630001
70	680001
75	730001
80	770002
85	810003
90	860003
95	910003
100	940005
105	990005
110	1040005
115	1090005
120	1120007
125	1150009
130	1190010
135	1240010
140	1290010
145	1340010
150	1390010
155	1440010
160	1490010
165	1540010
170	1580011
175	1630011
180	1680011
185	1730011
190	1780011
195	1830011
200	1880011
205	1930011
210	1970012
215	2020012
220	2070012
225	2100014
230	2150014
235	2200014
240	2250014
245	2300014
250	2350014
255	2400014
260	2450014
265	2480016
270	2520017
275	2550019
280	2580021
285	2620022
290	2670022
295	2720022
300	2770022
305	2800024
310	2850024
315	2900024
320	2950024
325	2990025
330	3030026
335	3070027
340	3110028
345	3160028
350	3210028
355	3260028
360	3300029
365	3340030
370	3380031
375	3410033
380	3460033
385	3510033
390	3560033
395	3610033
400	3660033
405	3700034
410	3750034
415	3800034
420	3840035
425	3880036
430	3920037
435	3960038
440	3990040
445	4020042
450	4070042
455	4100044
460	4150044
465	4200044
470	4250044
475	4290045
480	4340045
485	4390045
490	4440045
495	4490045
500	4540045
505	4560048
510	4610048
515	4660048
520	4700049
525	4750049
530	4790050
535	4840050
540	4890050
545	4930051
550	4980051
555	5030051
560	5080051
565	5120052
570	5150054
575	5190055
580	5240055
585	5270057
590	5320057
595	5370057
600	5420057
605	5460058
610	5510058
615	5530061
620	5570062
625	5600064
630	5650064
635	5690065
640	5720067
645	5760068
650	5810068
655	5850069
660	5900069
665	5950069
670	5990070
675	6030071
680	6080071
685	6120072
690	6170072
695	6200074
700	6240075
705	6290075
710	6340075
715	6370077
720	6420077
725	6460078
730	6510078
735	6560078
740	6600079
745	6650079
750	6700079
755	6740080
760	6790080
765	6840080
770	6870082
775	6910083
780	6960083
785	7000084
790	7050084
795	7100084
800	7150084
805	7200084
810	7240085
815	7290085
820	7330086
825	7380086
830	7420087
835	7470087
840	7510088
845	7530091
850	7580091
855	7630091
860	7680091
865	7720092
870	7770092
875	7820092
880	7860093
885	7910093
890	7950094
895	8000094
900	8050094
905	8090095
910	8130096
915	8180096
920	8220097
925	8270097
930	8310098
935	8360098
940	8380101
945	8430101
950	8480101
955	8530101
960	8570102
965	8620102
970	8640105
975	8690105
980	8740105
985	8780106
990	8820107
995	8870107
1000	8920107
1005	8970107
1010	9010108
1015	9050109
1020	9090110
